"Date","AAPL_return","MSFT_return","AMZN_return","GOOG_return","TSLA_return","JNJ_return","V_return","WMT_return","PG_return","JPM_return","UNH_return","MA_return","NVDA_return","HD_return","DIS_return","NFLX_return","PFE_return"
2015-02-13,0.00489078677098531,0.0179399177613249,0.0122794590986341,0.011136293655456,0.00437726998689802,0.0119157689604625,-0.00473615918657089,-0.000931776012682572,-0.00151229695584121,0.00167708790357057,-0.00364849835675241,-0.00435133653550857,0.000448068357011278,-0.0024101480560228,0.00568009475458897,0.0203077687096327,-0.00661802307377757
2015-02-17,0.00588456967448003,0.000459200063015697,-0.0169034320001322,-0.011302063203575,0.00284223737530676,0.00819768870487358,0.00458827360769209,0.0017464392176687,-0.00478448108183827,0.0071806838061188,0.00291989496513079,0.00435133653550857,0.00313286670505675,0.000982739499908902,-0.000480162815092555,0.00824739861154544,-0.0017333253700369
2015-02-18,0.00693800958619484,-0.00114824434714222,-0.00550208290013376,-0.00580114948297172,0.000538178303969072,-0.00479045163115011,-0.00648124834417185,0.00383147985363141,0.00896671980853103,-0.0122208249682672,9.1014093470676e-05,0.002396662741182,-0.0116855140915439,-8.94083325500006e-05,-0.00250019044739869,0.010793491313966,-0.00289620699524118
2015-02-19,-0.00209944700123765,-0.000689115317955125,0.01496631203511,0.00585638553828938,0.0348450742043638,0.00737593849466478,-7.4371393965933e-05,-0.032627565657696,-0.0122473407190542,-0.00236072654014885,0.00236586766956925,0.016616803817131,0.00270834603539483,-0.00941958877958804,0.000288656797968301,-0.000968733754808326,-0.0020321638683054
2015-02-20,0.00814111531621009,0.00824161280720803,0.0122205277961256,-0.00724703544858896,0.0251866995806527,0.00259656637078454,0.0143884282075781,0.00929606313843268,-0.00399806774742739,0.00957748016841009,0.0232659516519558,0.0176680623478198,0.00718841455815511,0.0116497710323706,0.00633283747366242,0.00755665962962393,0.00434989976773181
2015-02-23,0.0266679616775822,0.00658995971688059,-0.00921716882211365,-0.0131485081621521,-0.0460441451369467,-0.000798436989292384,3.70723809677287e-05,0.00355215090986816,0.00610865500831004,-0.00755362360026268,0.0330136977442406,0.00362851701392586,-0.00809012035059298,0.000356279804435644,0.00419974643754895,-0.0133890789979301,-0.00493156346238832
2015-02-24,-0.00626004810452985,-0.00135982995443662,-0.00408574836036646,0.00782775788762446,-0.0157009376486741,0.00517760276860724,-0.00197981087782839,-0.000354590268416555,0.00128718212142775,0.0244663103388492,-0.00836861251249221,0.00219243722952633,0.0105891342347827,0.0390387569516744,-0.00305268205164566,0.00642211691286043,-0.00145497257152938
2015-02-25,-0.0259056960140933,-0.00227040064703532,0.0177500233217738,0.0144082296517665,-0.00171624946698445,0.00505147846635712,0.00197981087782839,-0.0118951443990292,-0.000468212107706201,0.00524779605791448,-0.0120268770158631,0.0146750198548773,-0.00764912928751948,-0.00377564046492029,0.00856172583394255,0.00723875623070747,0.0092756338235187
2015-02-26,0.0125765846490395,0.00158974174655535,-0.00148017238309572,0.0211222951626207,0.016693459346496,0.015587846637497,0.00270650141797368,0.00274856715969962,-0.00339913047681861,0.0071708152512735,-0.00342575982703153,-0.0153321756695188,0.00270690299053644,-0.00802798551682393,-0.00961311852356062,0.00977794979941038,-0.00202159955355308
2015-02-27,-0.0151422558200105,-0.00477752871189008,-0.0121315206659154,0.00524296747206865,-0.0187568262214746,-0.00282505905682573,-0.00895312153429284,0.00154994335245284,-0.000469560833000315,-0.00488367200449824,-0.000263875407959802,-0.0124596753794792,-0.00632660850118216,-0.00547525041600494,-0.00460125606092454,-0.0169535046081766,-0.00783654966273684
2015-03-02,0.00489210728182909,0.000683717145664176,0.0143640151230531,0.0229089237845299,-0.0300020410372177,0.00690227518456421,0.0254021942086391,0.000357459387949621,0.00328346603710639,0.00796441637677781,0.00675337520682184,0.0207531667511009,0.0241838581205202,0.0118682120934066,0.0172407610891971,0.0111814660104361,0.0130268676506962
2015-03-03,0.00208951058700535,-0.013767919235633,-0.00272640558231529,0.00401756332267666,0.0112375397377624,-0.00856209223334048,-0.0108029349849126,-0.00705195608223486,-0.00293115829842083,0.00323291544849047,-0.0135528250244157,-0.0114761277792095,-0.0187590340989083,-0.000430597473153327,0.00433491987992696,-0.0116026967899971,-0.00605781622400725
2015-03-04,-0.00635895197632452,-0.00509628558681374,-0.00492616119313416,-0.000470823618481386,0.0143286322897986,-0.00676481995403666,-0.00564613768943367,-0.0095207505557493,-0.00955708890370399,0.00257812862299689,0.00847013153217979,0.00810129504487644,0.0112083195261741,-0.0113504396954927,-0.00736130638463894,-0.0104608348795203,0.00231179646585167
2015-03-05,-0.0167094322348609,0.00116097424510642,0.0132634890962975,0.00341260303384949,-0.00898118959224492,0.00852215935499867,0.00138719221239736,0.0119167367378821,0.00331401324714964,-0.00209458138953966,0.00848617787254469,0.0119233127251608,0.0189894346793245,0.00997123115525422,-0.00512824976391268,-0.00452304986250329,-0.00491939846698486
2015-03-06,0.0015018837259686,-0.0175510047611445,-0.0201590865978094,-0.0133771555279836,-0.034222991262336,-0.0237881049856856,-0.0176278877039167,-0.0117959021165865,-0.0235528346704772,-0.0180652920007986,-0.0167791324933493,-0.0220057697912601,-0.0136534191988007,-0.0126761116661678,-0.0115872774298893,-0.0293587365144568,-0.0146117132327404
2015-03-09,0.00425619491636109,0.0115017915959332,-0.00403348288847916,0.0020501225649201,-0.0155944380162403,0.00547882454023174,0.0076926780099269,0.00350525135333335,0.00518850990626252,0.00996801700745875,0.0177367707251097,0.00362851701392586,0.00265654769852119,0.00696543316215603,0.0137749112558376,-0.0188723965637578,0.00176459211360269
2015-03-10,-0.0209028437099659,-0.0193223618734346,-0.0241967447843487,-0.0246306006046164,-0.00293810460913546,-0.0112892267253279,-0.0231825269622288,-0.0098212269321527,-0.0188307154799263,-0.0253595068548429,-0.0214644077388133,-0.0253403367120946,0.0171025362297987,-0.0184848720475816,-0.02083116888093,-0.0240050923796336,-0.00737367906991393
2015-03-11,-0.0183997012981174,-0.0011906152563963,-0.00853402936316927,-0.00692473517743686,0.0178102380038982,-0.01223196519092,-0.00169842570802547,-0.0109696671851469,-0.0018417218008393,0.00465910501457678,0.00564941008715358,-0.0212733031746275,-0.00523134196567987,0.00452099187176458,-0.00194195218270554,0.0117224931017894,-0.00445048165249728
2015-03-12,0.0179176204061395,-0.0231330620465076,0.0212535170881005,0.00782518287579226,-0.0138772358885557,0.0152411427687991,0.0180788478145697,0.0148844873230094,0.0085639973038818,0.018584501850166,0.0189812662671276,0.0258779227052903,-0.00922048491890171,0.0264448757848283,0.0407557455139198,0.0183008393839836,0.0109421272736738
2015-03-13,-0.006934316082293,0.00873782248800392,-0.00982798750779201,-0.0148529885173989,-0.0125873864294745,-0.00622955396018821,-0.0170223504840674,0,-0.00317215201622378,-0.00604731454839991,0.00321537202137723,-0.0169498738340295,0.00132239757879471,-0.0110862989879674,-0.00683485647363646,-0.0223755577741223,0
2015-03-16,0.0109440966427825,0.00434039308521905,0.00744698333985738,0.0130512125224382,0.0365304475059247,0.0184754859683194,0.0149429904003613,0.0168292737651297,0.0209212271496702,0.0138381760220843,0.0279782925270107,0.0108809123714382,0.0118242918319837,0.0145254989826125,0.00869940282151305,-0.0381974883168752,0.0128580518082164
2015-03-17,0.0165881763986544,0.00336314234756685,-0.00383747947359803,-0.00664042850971613,-0.00496889679217372,-0.0116449453974576,-0.016944394373815,-0.00807648081669754,-0.00853310215906777,-0.00388764316595624,-0.00779278017822893,-0.0083770567526793,0.0121158997794051,-0.00792821153507273,-0.00382586154444997,-0.00820957201752659,-0.00787039775046416
2015-03-18,0.0111935097857301,0.0190028291006712,0.00862047451904546,0.0155990863901558,0.0302470743657288,0.0155949683622243,0.0119135194129534,-0.0010898557733654,0.010803969468018,0.00226963485670284,0.0198692577416484,0.0102915134087542,-0.0164790619434595,0.00431640587209881,0.00939850350959315,0.010931144824915,0.00612683070878717
2015-03-19,-0.00757890938136008,-0.00495322244642837,-0.00507760848087768,-0.00270245279464598,-0.0255337579038586,0.00226435339507969,-0.00160766324943484,-0.0123139405292365,-0.00442772747753928,-0.00894659048763424,0.00664676423115473,0.00157376258939212,0.0151880735950574,-0.0079567659782942,-0.00557264196514318,0.00492735618036466,-0.00671249702386012
2015-03-20,-0.0126286603653276,0.0138543320647395,0.0139679471233651,0.0042383523740841,0.0123436185706307,0.00695783682918982,0.00894084013257501,0.0208799666683022,0.0161795180737476,0.00894659048763424,-0.0135059463722751,0.0089467898827893,0.0107089864809651,0.0200304707970709,0.00982407616293646,0.00724072936417475,0.00292398580717057
2015-03-23,0.0103515366913052,-0.000466185660626284,-0.00897026805245504,-0.00276991094226231,0.00779474619576437,0.00564839449223253,-0.00490774867991028,0.000840466522062933,0.00141484776219691,-0.00992770048649172,-0.000839398358247756,-0.00547042482984672,-0.0329178514847225,-0.0121598555006184,-0.00193865325534315,-0.00773470487067307,0.0230891042365227
2015-03-24,-0.00409607899469266,0.000932768684136942,-0.00272293781387933,0.0201601218850462,0.0104149018290687,-0.00995460743270193,0.000298135129696675,-0.00312545455117386,-0.0111386368209159,-0.0111842952872414,-0.00775875515661451,0.00178983544892297,-0.0137442245943351,0.000689242549916536,-0.0103098430746611,0.0307687684684659,-0.0152366839567621
2015-03-25,-0.0264742740286281,-0.0341424436503117,-0.00840216259951809,-0.0202048044262213,-0.0374772707973241,-0.0160162466999223,-0.020628678993095,-0.0210513141849664,-0.0109030290254175,-0.0141587483047108,-0.0134666604683655,-0.0239751465291276,-0.0626358493608115,-0.0214951741894991,-0.0198961423602615,-0.0384452339183214,-0.00639354360203104
2015-03-26,0.00694607773959266,-0.00604852288513147,-0.00977916950055979,-0.00649039867278889,-0.0202236617880009,-0.00199500848387757,-0.00213215027306024,0.00698511640183819,-0.0104142834558649,-0.00117458264697667,-0.00249110981114775,0.00638880612694415,-0.00333218965389404,-0.0115902471788853,0.00228315577983729,-0.00830944023110192,-0.00408977641507002
2015-03-27,-0.00800010897824066,-0.00584118326721139,0.00870027967487852,-0.0123788975852257,-0.0288238619159027,0.00199500848387757,-0.000762332605821037,-0.0066159243206223,0.00194596575728667,0.000167538433666792,0.0150261553989823,-0.00776330801018332,0.0193630406010791,0.0131727104142589,0.00227779913304182,-0.00837913036302584,0.0107730157417762
2015-03-30,0.0249989967033581,-0.000243717857025594,0.0108167163797162,0.00670688526610119,0.0296638152658355,0.011987188207403,0.00182906893144885,0.0144010839937958,0.00496868791569494,0.02340186025351,0.0250210941079594,0.00480228347453515,0.00420062331014182,0.00673971872734214,0.00604932552819726,0.0186309439382208,0.0135195968453115
2015-03-31,-0.0154707230125148,-0.00735118176596039,-0.00666947398762785,-0.00732710362128008,-0.00949022894720519,-0.00939911479911704,-0.00381459163755693,-0.00339848379626195,-0.00947405153333492,-0.00625326195110754,-0.0226508146390971,-0.0147076395845627,-0.0254732759031924,-0.00893788117732797,-0.0116583671138377,-0.0140125763151104,-0.00601813518543803
2015-04-01,-0.00144759742016687,0.00147445798435353,-0.00495712281216321,-0.00997659208426738,-0.00627069014800563,-0.0145182216045194,-0.00352265445944155,-0.018900961633574,0.00462673660955204,-0.00382902936165985,-0.00712693689739297,0.00404313577547732,0.00381534885618451,-0.00423415544960992,0.00522987236973105,-0.00860440414839392,-0.0133105459599316
2015-04-02,0.00857485181499751,-0.0106159058488808,0.00536014263733753,-0.0130417844950275,0.0180146776490089,0.00492969199197635,0.00168627710535407,0.000247746338134736,0.00133521425560801,0.00946274265742986,-0.000766712629883592,0.00333749113564341,0.00237613554225058,0.0123865155199647,0.00529703499711864,0.00232107277533355,0.00145547951231206
2015-04-06,0.0160686318078791,0.0307940469604966,0.0127856140003089,0.00230343989507631,0.0614250926460085,-0.00482896412399025,-0.0013795774566594,0.00321538545096045,0.00737315367417679,-0.000826716499481073,0.00289310863737402,0.0035555284268538,0.0285537498087709,0.00357328761372955,-0.00349661886503316,0.0196804847766332,0.0029045359030424
2015-04-07,-0.0105778472722684,-0.000481534861447308,-0.0069997403900306,0.000474898946679403,0.000738296735308452,0.00943489281322663,0.00916048773328537,-0.00606848134435634,-0.00785838687645146,0.00626489062030311,-0.00297817713216553,0.00845263092337234,0.00872997574371548,-0.0056708940216339,-0.00189521143020066,0.00271938460714161,0.00173884689076909
2015-04-08,-0.00325912089992597,-0.00265206405986751,0.0179726395765414,0.00851090057815096,0.0215135743250747,0.000598777045999199,0.0105821223457481,0.00656237092161049,0.00460164439946009,0.00328113541774444,0.00713254233427918,0.0157981769431563,0.0072924549240061,0.011222973874764,0.00878245337524941,0.0413791428999213,0.00289068547450899
2015-04-09,0.00761416422256289,0.00144752928655789,0.00611977647218032,-0.00153359280842125,0.0115856424569389,0.0116141282730711,-0.000902870443129977,-0.0023477234639353,0.0014487373942158,0.00685615413740459,0.00304133066641832,-0.00291523118374837,0.0228969849676149,-0.0088634033767816,0.00384732526207365,-0.00420049959972335,0.0111958945951516
2015-04-10,0.00425787345834072,0.00576925428748432,-0.00232320292713339,-0.00142495895855665,0.00384813804313655,0.00717859477806737,-0.0015058416697471,-0.0023530768209481,0.00553428955083568,0.00373468321336157,0.00378875731468753,-0.00551693040081513,0.0101565566625949,0.00583063796346384,0.00168433026647197,0.0337141663713103,0.011636200935627
2015-04-13,-0.00196893325116898,0.000958560218150328,-0.000758142513444859,-0.0015567489474666,-0.0053247469767479,-0.0149063075341056,-0.0110649950423642,-0.00447381186819529,0.000959299189441154,0.00597891306686682,0.00310451699461467,-0.00361954876428605,-0.00926932378588763,-0.00696595273250455,-0.00412246824920448,0.0432890755206961,-0.00992495924271486
2015-04-14,-0.00434533420493199,-0.00263807010171568,0.00716647417988092,-0.0164183106182274,-0.0111208293589518,-0.000298133519186727,-0.0012203093220684,-0.00174512038455532,0.00203565311744569,0.0155067146121279,0.00459700850609224,0.00980989604005877,-0.0084616053014489,-0.00341394782053861,0.00140735826066773,0.00845409033218836,-0.00171124169291215
2015-04-15,0.00379326228181531,0.0145397005722461,-0.00431978292610946,0.00402667591776451,0.00178189647013971,0.000795541879461403,0.0022869062227624,-0.00512869526239035,-0.00107679831878826,0.018389483374031,-0.0219198541683285,0.00145783213230644,0.0120029044800963,-0.00527470629734772,0.00299565844648519,-0.00681224535291491,0.00512504652012602
2015-04-16,-0.00482284484838003,-0.0023687293145489,0.0067317273649139,0.00238197455132028,-0.00545199015415943,-0.00808442043610569,-0.000457371999802447,-0.00629021521379203,-0.000120177706397051,-0.0062491892184422,0.0358316831400254,-0.00595614024316937,-0.00620580278154537,-0.000705233794832338,0.0104148460397466,0.167307991977562,-0.00056811799727452
2015-04-17,-0.0113185497081942,-0.0128915200204531,-0.0275227545208843,-0.0184340740736721,0.00043535651867721,-0.00210660405630936,-0.0173622659077903,-0.017311972415754,-0.0116851502464641,-0.0153178438369426,-0.0240533479548377,-0.0203819502177014,-0.0129780469242295,-0.0112653222503054,-0.0131293473333152,0.0167612085450184,-0.00427202321835196
2015-04-20,0.0225885407485449,0.0305242269993702,0.0364713055169497,0.0213896553939659,-0.00737762051520852,0.00630674158454259,0.00309505935654908,0.00333329905516999,0.00411179326894029,0.00634495693568393,-0.00109556988864057,0.00459081314944587,-0.00496755707983676,0.00675648837092346,0.0142388389678931,-0.00730504992765901,-0.000855861265559366
2015-04-21,-0.00542197808303913,-0.00631223106442391,0.0042782684829259,-0.00263710292130392,0.0199678687462113,0.000897682896238372,0.00968717302349287,-0.001408807785507,0.00253077085777953,-0.0148149966281492,0.00588555730683282,0.00502554218346418,-0.0013590514213454,0.00274323536946142,-0.0050022824964806,-0.0123247297596896,-0.00343391466481169
2015-04-22,0.0133837839547444,0.00817523997043601,-0.00353403755960535,0.0100528531503157,0.0467847405063777,0.00129553660424531,0.0398975287656,0.00511282673681102,0.000120427169279402,0.0100598817655366,-0.0124004543629415,0.038335133860353,0.0112688347981652,-0.00159178388304504,0.00241152587549198,-0.00493688574711726,0.00114575720486432
2015-04-23,0.00813053253636076,0.00810803449014852,0.000487336524803705,0.0140562756876559,-0.00383525434209631,0.000298400583904623,-0.00427374862176944,0.00951742117943866,-0.0180816077911237,-0.00222672167051119,0.00381228757784147,-0.00351463121001849,-0.00404247880370778,0.00854805439446782,0.00977230038739929,0.00247148947557463,0.0122353562184969
2015-04-24,0.00469330129950052,0.0994133284162575,0.132177826457216,0.0324831067842748,-0.000777922287659827,0.0061524746094479,-0.00355003303109491,0.00830087858143447,0.000617573455333087,-0.0031899478676567,0.00362967408461579,-0.00176213642397993,-0.00858736922909442,-0.0022842617190566,0.00485075770122645,-0.00118122969427681,-0.00254836941750236
2015-04-27,0.0180281471841472,0.00333675504970854,-0.0148023287207879,-0.0145556266132316,0.0583302672383117,-0.00495878453605147,-0.00564720202083979,-0.0059039071958007,-0.00495056754152756,-0.00416185720726103,-0.0208581827821144,-0.0107499778489482,0.00768762173581916,-0.0205256360590855,0.00573534490749328,0.0136597922666049,-0.0194680662049427
2015-04-28,-0.0158812907029544,0.0232545559526178,-0.0213173465847478,-0.00304765719295208,-0.00463183989971938,0.00158950359731147,-0.00493017509666505,-0.00340774151827139,-0.00223566622581561,0.00671467594633723,0.0115472129803953,0.00533364693829341,0.00494222629698304,-0.00729835678594348,-0.00218114802871217,-0.00534919726174721,-0.00318523413547434
2015-04-29,-0.0148149164704532,-0.00203636754179026,0.000139761466587451,-0.00834274005543456,0.00851112045226321,-0.00348035099650357,0.00850045797543508,-0.015543969053275,-0.00711288848288039,0.0132952778780986,-0.0344324420459703,0.00022161167695689,-0.00764912928751948,-0.0170556115806937,-0.00100122578902262,-0.000373016421696626,-0.00552589273616499
2015-04-30,-0.0275048795285144,-0.00859799243022152,-0.0178351401064032,-0.0216130918312132,-0.0279189702368172,-0.0119245662556828,-0.0193419160786021,0.00218065698583425,-0.00426685563096729,-0.00535999849259827,-0.01964426640812,-0.000443093770088332,0.00270690299053644,-0.0160415234276057,-0.00997577148725526,-0.0113459893742265,-0.0105539263779493
2015-05-01,0.0299118536953458,0.000411070176983941,0.00258088925060784,0.00104160116352014,-8.8410215101753e-05,0.00933146426202658,-0.00424856152422315,0.00702204244525229,0.00976179837647351,0.00551727265630619,0.0160286163880841,0.0114629368112364,0.0244723949264978,0.02373893083728,0.0164207129884364,0.000951925533932751,0.00441096449518508
