"Date","GSPC_return","DJI_return","NYA_return","W5000_return","RUT_return"
2015-02-06,-0.00342402761187888,-0.00339362999247328,-0.00446567760979555,-0.00316235795767383,-0.00269243845172795
2015-02-09,-0.00425623931048147,-0.00534846648858966,-0.0019304080675564,-0.00476724955184338,-0.00802073622284194
2015-02-10,0.0106189795540619,0.00784030888345377,0.00814565320920835,0.00974066962189646,0.0061276281671736
2015-02-11,-2.90340101578579e-05,-0.000370499518812295,-0.00239310488998967,-0.000309930424847948,-0.00135566576118507
2015-02-12,0.00959829506591614,0.00615275871330212,0.00971109995736086,0.00981217041743143,0.0121763838143707
2015-02-13,0.00406645922777926,0.00260997601675683,0.00429993033656473,0.00446595668335625,0.00562433661267736
2015-02-17,0.00159629969779829,0.00156544927776281,0.00106613681644774,0.00142298552878728,0.00153586415901241
2015-02-18,-0.000314358623229261,-0.000982912049503071,0.000869868380309669,0.00039350453580056,0.00239705731914164
2015-02-19,-0.00106262171571814,-0.0024478324231012,-0.00233731619857203,-0.000896100269413225,-3.25075471971914e-05
2015-02-20,0.00610784272105569,0.00856280640990015,0.00635847898272068,0.00618515827274102,0.0031548627763307
2015-02-23,-0.000303385211985585,-0.00130178618834087,-0.00307347846552197,-0.000833021371255072,3.24051536111369e-05
2015-02-24,0.00275497246883116,0.00508449781686338,0.00428265161732178,0.00218272954388965,0.00174386916613756
2015-02-25,-0.000766016963602567,0.000844319136300342,-0.000375958326010561,0.000265329324399488,0.000907216626385043
2015-02-26,-0.00147711863025446,-0.000557117023401332,-0.00322793350918182,-0.00162941521871929,0.00324144946470195
2015-02-27,-0.00296068304863173,-0.00449668874771447,-0.00174393058740741,-0.00296200622789833,-0.00464311184870247
2015-03-02,0.00610623818113254,0.00856270723947183,0.00361193004138194,0.00601010146395531,0.00747179356160199
2015-03-03,-0.00454887260381742,-0.00467290770022721,-0.00465835388567193,-0.00405592737812555,-0.00634542275240779
2015-03-04,-0.00439816123015468,-0.00586602009712323,-0.00422019589971256,-0.00438010586417015,-0.00326915371957437
2015-03-05,0.00119536525103658,0.00214283847994423,0.000870167134968014,0.00154765580284888,0.00290468356328244
2015-03-06,-0.0142753563624671,-0.0155002842854444,-0.015747622328222,-0.0139029115054949,-0.0136961379776235
2015-03-09,0.00393666235797596,0.0077507622518258,0.00225256272753604,0.00338721622220106,0.00497311373561171
2015-03-10,-0.0171068209371414,-0.0186653626421798,-0.0174717553242854,-0.0157781260048235,-0.0124340602737067
2015-03-11,-0.00191952067648504,-0.00156091427880511,3.27392979784236e-05,-0.00074179162022503,0.00603079777219673
2015-03-12,0.012522702206037,0.0146259633749182,0.0132199876953347,0.0123648613029665,0.0170121660014368
2015-03-13,-0.00609323709019627,-0.00818700463303124,-0.00647609747709232,-0.00563418554468242,-0.00364552931432005
2015-03-16,0.0134429090238557,0.0127698488944681,0.0120340725170127,0.0118758454361583,0.00618146124467867
2015-03-17,-0.00332569770778246,-0.00716455097381363,-0.00172464509678605,-0.00193906742933159,0.00197416767694403
2015-03-18,0.0120851015016292,0.0126436017568281,0.0143763526269041,0.0114381914689972,0.00794596338229958
2015-03-19,-0.00488448912695016,-0.0065025590597223,-0.00805061545190533,-0.003643055769329,0.00216990169155729
2015-03-20,0.00897238219325924,0.00934540514345628,0.012650892631358,0.00877426589095975,0.00913053534765496
2015-03-23,-0.0017472566067136,-0.000640736563934041,3.24617844107422e-05,-0.00169734578209457,-0.00131172025106441
2015-03-24,-0.00615834570159102,-0.00580719188169176,-0.00462999176187751,-0.00543438729149948,-0.000988857664228071
2015-03-25,-0.0146659265272389,-0.0163789939577921,-0.0111548161775836,-0.0154546501350268,-0.0237146159432395
2015-03-26,-0.00238033073747346,-0.00227753050392288,-0.00297384590081151,-0.00225884196392023,-0.00150860212349802
2015-03-27,0.00236576072950356,0.00194568137470519,0.000918962764298925,0.00292823251309038,0.00681125741376221
2015-03-30,0.0121623826471495,0.0147751634061155,0.0104299284639762,0.0121822827718301,0.013922204265203
2015-03-31,-0.00883468621753103,-0.0111988751669543,-0.00822083262088213,-0.00756431414732539,-0.00400708674954497
2015-04-01,-0.00397325420184735,-0.00439414342819688,-0.000695713618497962,-0.00359904818714085,-0.000846529950585762
2015-04-02,0.00352345230371398,0.00366937477506113,0.00563521301766734,0.00354022465509551,0.00315077273613262
2015-04-06,0.00658707264716529,0.00659911936724278,0.0072736554317796,0.00620267423270882,0.0038788735866282
2015-04-07,-0.00206403270858679,-0.000303705482306071,-0.00180346214828475,-0.00256631030415377,-0.00571229815439622
2015-04-08,0.00267894155734716,0.00151433295126324,0.00179168999538248,0.00335350621149644,0.00743224061742787
2015-04-09,0.00444757587362599,0.00313546039216028,0.00293229073347234,0.00319475361306587,-0.00285506349224818
2015-04-10,0.0051893768994562,0.00549306555777207,0.00426458318051637,0.00465830378708532,0.00448519236832734
2015-04-13,-0.00459180682096161,-0.00447410336088794,-0.00504478614259973,-0.00394359994089655,0.000648086693204597
2015-04-14,0.00162843225851361,0.00331319178028089,0.00462991490142883,0.00142770130249303,-0.000189645144216044
2015-04-15,0.0051349890449961,0.00419981851831963,0.00565456783809282,0.0053974834777204,0.00787188714210352
2015-04-16,-0.000778746757985616,-0.00037770016427352,-0.000117235708033903,-0.000634512155141209,-0.00192285052623298
2015-04-17,-0.011375704189053,-0.0155557073686428,-0.0100143721825692,-0.0119013202870413,-0.0166673474362637
2015-04-20,0.0091927485865364,0.0116354769356537,0.00524195684535123,0.00879274026271304,0.0103784801766729
2015-04-21,-0.0014817025047682,-0.00474315093578603,-0.00145748470525753,-0.00105550461198689,-0.000608934931995542
2015-04-22,0.00507458285338647,0.00492832130225551,0.00396230225209848,0.00455725849599276,0.00105150253172237
2015-04-23,0.00235494084255272,0.00113139303851284,0.00421118274836729,0.00279455443220122,0.00477731359837907
2015-04-24,0.00225026682475349,0.00118715378156686,0.00012948464953233,0.00156111064075048,-0.00315075002441745
2015-04-27,-0.00414991324073455,-0.00233511329835245,-0.00229157909302735,-0.00514803134770858,-0.0117768620985226
2015-04-28,0.00276540443734596,0.00399301734526425,0.00319802550256476,0.00229121851620384,0.00530246089064956
2015-04-29,-0.00374734812757271,-0.00412837467148641,-0.00438067609868575,-0.00403949567206041,-0.00990311327532734
2015-04-30,-0.0101805530332486,-0.0108714138059494,-0.00940115188424073,-0.0109557990657692,-0.0217431160577641
2015-05-01,0.0108637765634558,0.0102353139259233,0.00816766202691355,0.0096518442259601,0.00651897588555617
2015-05-04,0.00293643314776304,0.0025676997526265,0.00295065662414018,0.00295814218779356,0.00415222077863664
2015-05-05,-0.0119080033585304,-0.00790041351937631,-0.0111545546050955,-0.0120836018640471,-0.0145388788833367
2015-05-06,-0.00446568114093182,-0.00482071478114143,-0.00302280860072379,-0.00358035658898004,0.00323638669433635
2015-05-07,0.00376671046947497,0.0045898410833356,0.0018510611774385,0.00368099386397702,0.00505547614350021
2015-05-08,0.0133681479873617,0.0147890039546041,0.014402293353994,0.0122239918388978,0.00763273673876608
2015-05-11,-0.00510255645608204,-0.00473545032082789,-0.00499254884310751,-0.00424159038670702,0.000728441758799825
2015-05-12,-0.00295399643936722,-0.00204235518731011,-0.00247779616364241,-0.00249812985850184,-0.00218711707832941
2015-05-13,-0.000305001290652029,-0.000428480961559785,0.00034458379547786,-0.000424997564401508,-0.000689520694594492
2015-05-14,0.0107216042617599,0.0105611326825663,0.0080925672378136,0.0101965719640589,0.0103577318720243
2015-05-15,0.000768118827866537,0.00111268585519042,0.00187375980515903,0.000675124101823243,-0.000932106331915428
2015-05-18,0.00304331247257039,0.00143939183320363,-4.0965090573053e-05,0.00400273311235644,0.0108497816387043
2015-05-19,-0.000643581597842058,0.000738011311295139,-0.00131359864839453,-0.00111473152120567,-0.00148018498587899
2015-05-20,-0.000930949450793861,-0.00147496548393455,-0.000259564337525831,-0.000702232166105432,0.00165509390410801
2015-05-21,0.00233514590874506,1.85853514107492e-05,0.00262094158142112,0.00197395149450763,-0.000795393131373778
2015-05-22,-0.00223638514948377,-0.00294217072580416,-0.00374106339791602,-0.00203450134458194,-0.00360310606121317
2015-05-26,-0.0103352049075021,-0.0105025383236104,-0.0118916240571618,-0.0100926826801189,-0.0108070655282999
2015-05-27,0.00912091892910993,0.00670919522003821,0.00702695102651774,0.00889415499841562,0.0125145835057126
2015-05-28,-0.00126756391748728,-0.00203207557709639,-0.000952534836821783,-0.00141251548607535,-0.00100500896629185
2015-05-29,-0.00633851518409756,-0.00638904659815154,-0.0068899539545324,-0.00589416851814839,-0.00525674712287749
2015-06-01,0.0020573434991471,0.00164707883970294,0.000486471462775029,0.00182408440942261,0.00247578660611225
2015-06-02,-0.00100910516534736,-0.00157713580637697,0.00173511623385458,-0.000341718671277746,0.00174305332538971
2015-06-03,0.00211662946975544,0.00356516147925845,0.00243823532436238,0.00289805421111211,0.0101574619740443
2015-06-04,-0.00866056221510103,-0.00948760196346576,-0.00972951184422222,-0.00879042363966853,-0.0105649661027618
2015-06-05,-0.00143721523273221,-0.0031390922853749,-0.00191627345743228,0.000266647188139402,0.00773794452366516
2015-06-08,-0.00649556033830567,-0.00465578833871483,-0.00561807598820607,-0.00677053948760786,-0.00581385471711648
2015-06-09,0.000418265519003036,-0.000141383453819088,-0.000199754328782831,-0.000158085711882805,-0.00322759852593624
2015-06-10,0.0119704917525141,0.0132178651751182,0.0129566738059399,0.011410698702738,0.0137251519218236
2015-06-11,0.00173711675652832,0.00216254241875546,0.00203442320094993,0.00191977104437413,0.00156948602341078
2015-06-12,-0.00701887465310236,-0.00782064644321956,-0.00639189748268443,-0.00613077619440716,-0.0030782318412621
2015-06-15,-0.00463328962177201,-0.00603363513898003,-0.00549834069083488,-0.00426278054360729,-0.00315113945809564
2015-06-16,0.00567373051575437,0.00634872463333025,0.00438508728837306,0.00545761799910061,0.00670996799868551
2015-06-17,0.00197768439507229,0.00174439626422362,0.00145379764510878,0.00174176416795646,-0.000945736438229261
2015-06-18,0.00985400005400905,0.00999130175168617,0.00785109038258902,0.00959992073487115,0.0128086620331809
2015-06-19,-0.00531761523794927,-0.00552925177993835,-0.00555659515683082,-0.00472088018282868,-1.55834031811963e-05
2015-06-22,0.00607636798154232,0.00574668717825411,0.00817832585586764,0.00560452543543555,0.00599911022707111
2015-06-23,0.000635666425193193,0.00133968232935366,0.00177297285738476,0.00112648654767078,0.0026350739854637
2015-06-24,-0.0073804657183052,-0.00985880634405589,-0.00749216469645297,-0.00775312156214802,-0.00921037045733986
2015-06-25,-0.00297800415659655,-0.00422301108491752,-0.00275173084580693,-0.00298951055925301,-0.000498609102085545
2015-06-26,-0.000390155744922183,0.00314313684057055,0.000414848099573817,-0.00057342624356771,-0.00271546927997512
2015-06-29,-0.0210869695086116,-0.0197136502237072,-0.0229027113283866,-0.0214048330854499,-0.0261636884320611
2015-06-30,0.00265496235246765,0.00131532553798763,0.0013771478958251,0.00309196774204423,0.00575836462396229
2015-07-01,0.00691209643463697,0.00782426174615836,0.00496581211030112,0.00576766290106612,0.00195197804605574
2015-07-02,-0.000308070189547038,-0.00156677026806662,0.000536745452864196,-0.000796927460056551,-0.00649991870852951
2015-07-06,-0.00386923269889738,-0.00262775917266467,-0.0075889612400637,-0.00367906968574339,-0.00104203153311122
2015-07-07,0.00606256059386912,0.00526390317857661,0.00431618521260724,0.00567250762961891,0.000873814498314474
2015-07-08,-0.0167929649121419,-0.014818801647948,-0.0179376309112147,-0.0167552417870738,-0.0154141208875576
2015-07-09,0.00225964764482001,0.00189363402267695,0.00494319639271623,0.0026651247038405,0.00421424231045275
2015-07-10,0.0122629863850081,0.011996566310339,0.0152634330319188,0.0122683924120679,0.0143757687973194
2015-07-13,0.0110052685073549,0.0121591393965677,0.00834269244097818,0.0108841538608111,0.0105904818672542
2015-07-14,0.00444327323650029,0.00421303631268799,0.00441334610915689,0.00476508927772912,0.00628673717552797
2015-07-15,-0.000735256300736786,-0.000188908701181489,-0.00313680528606675,-0.00215700726701051,-0.00694286265712485
2015-07-16,0.00798273344447509,0.00387499874027775,0.00600810938392193,0.00734604328781252,0.00655011434304686
2015-07-17,0.0011055716244508,-0.00186710149219138,-0.00342541918954353,0.000178858436724383,-0.00451982754000646
2015-07-20,0.000770936624001628,0.000771602644373814,-0.00161041717593946,-0.000336834551291076,-0.00543662013049939
2015-07-21,-0.00427079624272331,-0.0100568646730981,-0.00461341311213559,-0.00459447335114049,-0.00449344407064611
2015-07-22,-0.00239056502018986,-0.00381601659245412,-0.00175441366215878,-0.00200324669963869,0.00300847799807524
2015-07-23,-0.00569221021137967,-0.00669531646646071,-0.00543959721258069,-0.00602466503313792,-0.0106899098680167
2015-07-24,-0.0107610206966609,-0.00925720751094516,-0.0110173198556645,-0.0102288340355532,-0.0153627368002107
2015-07-27,-0.00579175506506413,-0.00730895411352783,-0.0061126704070773,-0.0066446467343706,-0.00932564735797303
2015-07-28,0.0123100738018893,0.0108170452841776,0.0124560423879991,0.0121483383622927,0.00819121457493122
2015-07-29,0.00729214292738334,0.00684657341400907,0.00864913394167566,0.00745096534268086,0.0040746532616005
2015-07-30,2.83669040221923e-05,-0.000304820110628157,-0.000198492142354567,0.00060672438274878,0.00200674469803008
2015-07-31,-0.0022741038010512,-0.00316747907875126,4.87293420334822e-05,-0.00116159757307521,0.0053507017646357
2015-08-03,-0.00276069394490541,-0.00519497904077859,-0.0037765996236363,-0.00330568112408969,-0.00557791210079994
2015-08-04,-0.00225223916693285,-0.0027033454742913,-0.00152862587828118,-0.00180881759002283,-0.00238967492861519
2015-08-05,0.00310983818549104,-0.000582411652583659,0.00213628973748747,0.00225832557008765,0.00235716962172461
2015-08-06,-0.0077831959225616,-0.00690620256494512,-0.00447254693746046,-0.00878838531747483,-0.0129925218498359
2015-08-07,-0.00287902285633823,-0.00266542084210641,-0.00336602160928301,-0.00323103788028156,-0.00738829172164834
2015-08-10,0.0127268356320256,0.0138212590183251,0.0131893641044076,0.0127163836443103,0.0129819190753802
2015-08-11,-0.00960306468018235,-0.0121270558630773,-0.00957804375542892,-0.00924821895592665,-0.00947495102567508
2015-08-12,0.000949603638214391,-1.8967091479638e-05,-0.0020971516236088,0.000804582665388409,-0.00178506417666657
2015-08-13,-0.00127602586838105,0.000329796560929907,-0.00317312751987231,-0.00146283275967818,-0.00351324482291382
2015-08-14,0.00390433227435949,0.00396440831216793,0.00343101752184261,0.0043570701523965,0.00657721634635688
2015-08-17,0.00519789170940221,0.00387061040872005,0.00336377306789437,0.00597448719518212,0.0101732985190326
2015-08-18,-0.00262898293563296,-0.00193058835920112,-0.00238490386194634,-0.00352624801808332,-0.00836073301399765
2015-08-19,-0.00828913640959694,-0.00932933025962512,-0.00984934993394582,-0.00859389478046246,-0.00985175425725426
2015-08-20,-0.0213259604541465,-0.0208538170884829,-0.0199668148215117,-0.0221718467577841,-0.0256465000951005
2015-08-21,-0.0323692425218782,-0.0317475079990039,-0.0270979381748013,-0.029645393407721,-0.0135063338032539
2015-08-24,-0.0402114443465189,-0.0364024343272114,-0.040609752404059,-0.0399691588123314,-0.0397676343388271
2015-08-25,-0.0136142497426563,-0.0129947001915731,-0.0100143664662351,-0.0118186670405063,-0.00685082592676256
2015-08-26,0.0382912994345324,0.0387548687297929,0.029209010570634,0.0351648438079781,0.025123257116296
2015-08-27,0.0240072544896899,0.0224208927292011,0.0248243933679184,0.0238772354650951,0.018742384861949
2015-08-28,0.000608551156876302,-0.000706339363299335,0.0011283201168677,0.00223493807914465,0.00802937053406438
2015-08-31,-0.00842707866398396,-0.00693260943921992,-0.00642158868998521,-0.00791694708576074,-0.00297980122795138
2015-09-01,-0.0300226498424285,-0.0288287457467629,-0.030108256015172,-0.0291127428594447,-0.0274551910150791
2015-09-02,0.0181276714232146,0.018083351095223,0.013947351853842,0.0172875240853774,0.0158132999041261
2015-09-03,0.0011641156994191,0.00142882032779923,0.00358175268093852,0.00156604911875746,-0.00076816741194996
2015-09-04,-0.0154483087542765,-0.0167740307376469,-0.0178136679788441,-0.0140103608280953,-0.00787265844360441
2015-09-08,0.0247736371970388,0.0239495472848485,0.0238050286390479,0.0239002052105555,0.0222731093870676
2015-09-09,-0.013995035769085,-0.0146040309782105,-0.0120178565497415,-0.0134824744447837,-0.0117144958032007
2015-09-10,0.00526407544493601,0.00471582921618641,0.00304668723096668,0.00454063605231525,0.00417167618520065
2015-09-11,0.00447700644498639,0.00626855006307103,0.0020768186680602,0.00394656241133795,0.00411976385632062
2015-09-14,-0.00409804122304447,-0.00378794432222485,-0.005155573224771,-0.00413876461319518,-0.00371225066233727
2015-09-15,0.012749687631433,0.0138846045070586,0.0116730288224787,0.0118454457669355,0.0107782892966295
2015-09-16,0.00866774071537613,0.00840439588399633,0.0128647743513159,0.0086671096658133,0.00785921640045029
2015-09-17,-0.00256434444256026,-0.00390301799732917,-0.00207113495660138,-0.00121449622052161,0.00466065938764615
2015-09-18,-0.0162962309543841,-0.0175543601425741,-0.0181700223844246,-0.0157838920007016,-0.0147952106112319
2015-09-21,0.00455539203367294,0.00763707952985015,0.00343032172990299,0.00382464295550022,-0.00194456345162486
2015-09-22,-0.0123949300193784,-0.01094506171105,-0.0153637577022501,-0.0131255535347048,-0.0156765328352568
2015-09-23,-0.00205074422959317,-0.00310208900823028,-0.00451953134006722,-0.0027816912924834,-0.00261049289475324
2015-09-24,-0.00336865187130719,-0.00483784251098029,-0.003054022794446,-0.00369157350002247,-0.00220409352421402
2015-09-25,-0.000465901801220525,0.0069719585779815,0.00197513411137784,-0.00204530417508408,-0.0130513764484856
2015-09-28,-0.026001211162809,-0.0193578799734055,-0.0262972196873612,-0.0276178653627177,-0.0291162478635636
2015-09-29,0.00123209391298218,0.00294781690406154,0.00214845465797175,-0.00116107251825426,-0.00612554081321104
2015-09-30,0.0188958986035646,0.0145713934939504,0.0182913456471709,0.0191708110980517,0.015362297370582
2015-10-01,0.00197193867833789,-0.000779589236470812,0.0021670825485689,0.00189092688602166,-0.0028567351403348
2015-10-02,0.0142137930164052,0.0122379402078323,0.0154196694512105,0.0146021359356894,0.0149843837449382
2015-10-05,0.0181245935185022,0.0182905268359494,0.0193010704165619,0.019048584134616,0.024400986690857
2015-10-06,-0.0035946893441432,0.000819848215162011,-0.00113655087675468,-0.00404084194137155,-0.00698809029735248
2015-10-07,0.00800351985755299,0.0072457664213168,0.0100064662214852,0.00918415747133139,0.0165424911959526
2015-10-08,0.00877978014455838,0.00815366989655075,0.0099440875322454,0.0084883939974798,0.00918896786743684
2015-10-09,0.000724848560515134,0.00197685706216255,2.12067738214472e-05,0.00114497187395024,0.00182083288253843
2015-10-12,0.00127466447733315,0.0027688033018034,-0.0004604294707935,0.000360049665083295,-0.000824085732267221
2015-10-13,-0.0068488236901274,-0.00292097683114001,-0.00907400869596309,-0.00775969066444482,-0.0143240682720229
2015-10-14,-0.00472743091193895,-0.00924182692418896,-0.00324707652895562,-0.0058006781464961,-0.00951508215585584
2015-10-15,0.014743551351355,0.0127399606673038,0.0144218382725363,0.0152716233150159,0.0224383029448081
2015-10-16,0.00456006137369691,0.00432047394643398,0.00419618384945153,0.00371740495829265,-0.000395651700625166
2015-10-19,0.00027050894387326,0.000845854070133711,-0.00291258597360589,0.000256034946957584,0.00171063532587379
2015-10-20,-0.00142210105589413,-0.000779715817452953,-0.00078745417402537,-0.00139246471037779,-0.000885068405128031
2015-10-21,-0.0058424489111335,-0.0028209404325672,-0.00744131145356519,-0.00769651096276647,-0.0158740963095179
2015-10-22,0.0164908470125935,0.0184985892926548,0.0137210336346545,0.0141826278991832,0.00832376481230135
2015-10-23,0.0109699539690427,0.00896748342118414,0.00550502483822157,0.0102088051441687,0.00994590473347312
2015-10-26,-0.00191493300109968,-0.00134100417745486,-0.00399498781272634,-0.00218149670547518,-0.00564171711626393
2015-10-27,-0.0025573858650878,-0.00236453500167322,-0.00617697128025796,-0.00425590041043478,-0.0123309635597204
2015-10-28,0.0117704884881435,0.011203993122253,0.0131836854318408,0.0137157511167789,0.0287711649438158
2015-10-29,-0.000449875380660991,-0.00133493962141173,-0.00380675047833101,-0.00168659229946932,-0.0111673615234755
2015-10-30,-0.00482148168842489,-0.00520969209640931,-0.00354978970184128,-0.00399919677600558,-0.00323956093833822
2015-11-02,0.0118038763388144,0.00931029558776508,0.0113029212025584,0.0114490565929586,0.0206399975723821
2015-11-03,0.00272435292506756,0.00500131680963634,0.00283625508099483,0.0028943056964863,0.00461796647239687
2015-11-04,-0.00355166693964737,-0.00282628553337361,-0.00434120089204804,-0.00343460319442812,-0.00100753269833387
2015-11-05,-0.00113278975649855,-0.000232313089995273,-0.00147777335536681,-0.000891379286242611,0.000260333826539672
2015-11-06,-0.000347681780023201,0.00262205693798911,-0.0033235681653121,-5.58269215513718e-05,0.00758027994750243
2015-11-09,-0.00987129065650283,-0.0100924268102993,-0.00938150404354587,-0.0101218863884665,-0.0128515102035536
2015-11-10,0.00150945515344958,0.00156277807351834,0.00164615907010912,0.0015507367527885,0.00275693113389508
2015-11-11,-0.0032333073215689,-0.0031579018254444,-0.00311528951441886,-0.00425057900456949,-0.00814116206451665
2015-11-12,-0.0140891633366325,-0.0144610364405846,-0.01589017563089,-0.0148549402227811,-0.0199415816058881
2015-11-13,-0.011270640432155,-0.0116928817626238,-0.00793293370857384,-0.0106221685681938,-0.0071784030742954
2015-11-16,0.0147933027942342,0.0136933618336048,0.0141125601011556,0.013742075335168,0.00827745805373237
2015-11-17,-0.00134027701824646,0.000371162063746766,-0.00132528742967963,-0.00159958497495793,-0.00248560960120248
2015-11-18,0.0160332298771717,0.0140611818257277,0.0138874883039808,0.015709203366308,0.0159490334262893
2015-11-19,-0.00112374032897922,-0.000248670281559171,0.000178356383209177,-0.00146053913063859,-0.00429341049271326
2015-11-20,0.00380295528014951,0.00512202218416569,0.00122058280900994,0.00346013518880461,0.00719087247010819
2015-11-23,-0.00123562384168441,-0.00174811538688324,-0.00218446024258157,-0.000339581782489162,0.00442364448623067
2015-11-24,0.00122124994496087,0.00109590446747987,0.00271279876393393,0.00210914384955885,0.00713339179328276
2015-11-25,-0.000129140614967049,6.74331125445349e-05,6.13035928864747e-05,0.00101966863630132,0.00771735427007858
2015-11-27,0.000593441559480823,0,1.62597736199643e-05,0.000895138766985326,0.00363271963171474
2015-11-30,-0.00465180013961852,-0.00526103069373285,-0.00392523935848033,-0.00473466206566009,-0.00355762702808171
2015-12-01,0.0106239389467397,0.0094602150488825,0.0105117366782803,0.00956277782117532,0.00503695385630909
2015-12-02,-0.0110565926394495,-0.00890958734198932,-0.0124723944791434,-0.011002965248414,-0.0104098382704789
2015-12-03,-0.0144778264441499,-0.0143159921137723,-0.0127693887496036,-0.0153408285171395,-0.0178816547581127
2015-12-04,0.0203178563638513,0.0209467127736254,0.014659965235003,0.0176864440269373,0.0109009081118803
2015-12-07,-0.00701404396039784,-0.00658390319283164,-0.0100737694088089,-0.00875531282181541,-0.0162715818923118
2015-12-08,-0.00651105262559426,-0.00920780593197179,-0.0103557158208023,-0.00579546372304662,-0.00421743901759175
2015-12-09,-0.00776908636569296,-0.00431823656354879,-0.00353622089375527,-0.00733976953395299,-0.0117384814296289
2015-12-10,0.00224885657859453,0.00470238408091816,0.00095108955997425,0.00217318057578453,0.00274525260232839
2015-12-11,-0.0196138677558153,-0.0177696644403316,-0.0193953819713002,-0.0205129908708983,-0.0223627190178863
2015-12-14,0.00474428806406824,0.00596467233414266,0.00101279047868275,0.00228663588384137,-0.00692130820210934
2015-12-15,0.0105625801059146,0.00896508556436082,0.0123578561947379,0.0108910994526035,0.0139630224624607
2015-12-16,0.0144106356507709,0.0127109318956329,0.015397665731367,0.0147399675593221,0.0152774459706428
2015-12-17,-0.0151547766358764,-0.0143711087437541,-0.0152305880984063,-0.014703959641464,-0.0119160950098518
2015-12-18,-0.0179574950071064,-0.0212164219087221,-0.0144413155380505,-0.0165062939717444,-0.0127107657901266
2015-12-21,0.00774830672715598,0.00715929475131105,0.00554166188229921,0.00752834923251733,0.00597661882728939
2015-12-22,0.00877809559156884,0.00955621351507219,0.00887695977748315,0.00897229833910984,0.00878421796504991
2015-12-23,0.0123415965275537,0.0105849351856673,0.016075921228941,0.0131439027948748,0.0132112286657566
2015-12-24,-0.00159991540386262,-0.00286956645699021,-0.0017268682612599,-0.00116207746947516,0.00168147060609858
2015-12-28,-0.00218093645630635,-0.00136260518371856,-0.00401929767034304,-0.00273762638190789,-0.00568836465379086
2015-12-29,0.0105736641730232,0.0109342954826275,0.00869224131458957,0.00998370636681223,0.0106640233872497
2015-12-30,-0.00724339878377833,-0.00663055942090018,-0.00786754895585062,-0.00744932859725722,-0.00941933473415446
2015-12-31,-0.00945648504146845,-0.0102110774609443,-0.00809166816653217,-0.0085781129358864,-0.0120323651096994
2016-01-04,-0.0154220417978062,-0.0159713057260635,-0.0140841738367712,-0.0155445201837026,-0.0243005033120474
2016-01-05,0.00201020413935993,0.000566679306965412,0.00264608281127643,0.00184895166735366,0.00164028620152212
2016-01-06,-0.0132021630026253,-0.0148042705454365,-0.0160635983160731,-0.0138177404727085,-0.014577429642129
2016-01-07,-0.0239858165193452,-0.0234842032024467,-0.0223220927361236,-0.024771906249299,-0.0276079394596476
